IFYL,IFY,correct,neural_correct
0.006409158930182457,0.15267020463943481,0.7713541388511658,0.7689895629882812
0.005160865373909473,0.1521955281496048,0.770437479019165,0.7686041593551636
0.004743196070194244,0.15552309155464172,0.7726302146911621,0.7713645696640015
0.004317007958889008,0.15314480662345886,0.7703906297683716,0.7693958282470703
0.004490235820412636,0.15495836734771729,0.7712916731834412,0.770854115486145
0.003907911479473114,0.1525760293006897,0.7696563005447388,0.7689218521118164
0.004022438079118729,0.15436479449272156,0.7707291841506958,0.770411491394043
0.00426867650821805,0.15563149750232697,0.7715417146682739,0.7713750004768372
0.0035325067583471537,0.15670792758464813,0.772864580154419,0.7723281383514404
0.003312858985736966,0.15529057383537292,0.7720000147819519,0.7711666822433472
0.003385491669178009,0.15576747059822083,0.772098958492279,0.7715416550636292
0.0034750401973724365,0.15623778104782104,0.7719739675521851,0.7719479203224182
0.002983771963045001,0.1548745036125183,0.7715624570846558,0.7707916498184204
0.003328275168314576,0.1541835367679596,0.770328164100647,0.7702292203903198
0.003238024888560176,0.15498307347297668,0.7710937261581421,0.7709062099456787
0.003026719205081463,0.15448909997940063,0.770661473274231,0.7705104351043701
0.002910604467615485,0.15396207571029663,0.7704166769981384,0.7700729370117188
0.0027410034090280533,0.1532784104347229,0.7700885534286499,0.7694947719573975
0.002584931207820773,0.15504413843154907,0.7717604041099548,0.7709635496139526
0.0027817690279334784,0.15532028675079346,0.7717760801315308,0.7711979150772095
0.0030597010627388954,0.15351763367652893,0.7698333263397217,0.769697904586792
0.0028510757256299257,0.15462061762809753,0.7710989713668823,0.7706197500228882
0.0028872021939605474,0.15472263097763062,0.7710156440734863,0.7707030773162842
0.0032202943693846464,0.15563905239105225,0.771401047706604,0.7714582681655884
0.0032352188136428595,0.15695227682590485,0.7725625038146973,0.7725365161895752
0.003021359210833907,0.15663158893585205,0.7725208401679993,0.7722707986831665
0.003053561318665743,0.1557595580816269,0.771651029586792,0.7715417146682739
0.0028073452413082123,0.1557530015707016,0.7721458077430725,0.7715520858764648
